id,dob,state,ela09,math09,sci09,hist09,ela10,math10,sci10,hist10
11174,07/15/2006,NV,419,697,367,423,505,767,338,445
11175,07/08/2006,WV,486,309,594,755,505,292,540,760
11176,09/02/2006,OR,680,603,731,701,639,465,809,753
11177,04/02/2006,HI,795,767,406,600,898,878,350,576
11178,01/06/2006,TX,493,744,310,649,617,833,277,724
11179,12/17/2006,AL,425,670,667,698,492,739,567,733
11180,02/09/2006,MN,431,530,441,360,475,646,443,359
11181,03/16/2006,AZ,312,425,759,338,208,475,744,297
11182,06/26/2006,NM,646,603,630,565,629,586,744,665
11183,01/03/2006,TX,500,657,687,545,538,702,707,492
11184,06/26/2006,ND,518,554,697,755,504,532,706,831
11185,06/13/2006,AL,714,694,564,515,732,649,601,492
11186,11/24/2006,IL,790,635,308,324,729,622,218,400
11187,06/20/2006,WY,731,747,625,331,720,779,757,354
11188,09/08/2006,MO,779,319,538,726,752,275,480,711
11189,04/16/2006,TN,638,310,613,379,647,280,689,441
11190,07/08/2006,CO,787,511,554,591,818,433,588,558
11191,10/12/2006,WV,610,635,730,534,644,581,759,449
11192,11/17/2006,KS,501,638,538,460,630,682,506,460
11193,03/22/2006,NC,675,707,321,695,600,760,175,622
11194,02/19/2006,LA,421,517,416,638,424,563,292,708
11195,04/11/2006,ME,307,326,362,406,382,353,417,417
11196,06/05/2006,MO,577,421,740,698,565,483,815,640
11197,04/22/2006,NC,582,355,646,741,605,351,708,924
11198,10/28/2006,CO,786,423,772,697,711,447,842,753
11199,02/18/2006,AZ,764,381,531,739,780,344,511,717
11200,06/01/2006,MS,736,511,771,353,799,539,739,349
11201,07/28/2006,ME,582,364,589,494,658,362,395,565
11202,12/08/2006,MA,706,322,377,774,672,325,482,761
11203,01/30/2006,ND,729,588,749,761,723,450,821,838
11204,03/28/2006,LA,315,516,729,378,356,447,539,378
11205,06/27/2006,NM,441,636,627,420,397,706,581,432
11206,06/16/2006,RI,585,677,372,525,569,731,490,552
11207,06/15/2006,MA,584,409,487,563,594,477,549,394
11208,02/13/2006,OK,514,566,759,732,470,754,702,705
11209,04/02/2006,WA,705,471,427,792,698,505,494,836
11210,03/05/2006,MT,551,687,448,661,515,884,476,584
11211,04/28/2006,SC,459,343,779,688,411,356,775,554
11212,04/11/2006,OR,530,488,394,437,564,445,377,456
11213,11/30/2006,RI,368,722,467,651,401,696,422,675
11214,06/23/2006,CA,569,352,348,560,516,438,413,536
11215,07/08/2006,MI,473,690,374,438,574,694,316,495
11216,04/15/2006,NV,463,733,797,666,473,774,641,735
11217,03/14/2006,IA,795,574,652,569,812,783,643,633
11218,07/03/2006,NY,602,552,657,624,475,608,630,629
11219,10/26/2006,MO,664,649,502,317,713,605,398,451
11220,07/25/2006,MS,465,750,498,619,429,748,444,627
11221,10/14/2006,WY,719,746,528,583,819,727,495,646
11222,02/19/2006,CA,669,300,390,714,659,197,210,820
11223,03/16/2006,SC,798,723,322,306,825,833,440,346
11224,03/31/2006,LA,686,470,665,757,612,549,690,792
11225,12/07/2006,CT,606,483,483,689,655,427,424,647
11226,10/11/2006,NH,800,547,706,609,811,602,895,488
11227,02/26/2006,MT,583,364,431,386,701,282,536,326
11228,09/19/2006,NE,355,373,609,359,370,404,635,389
11229,04/08/2006,TN,342,466,751,474,445,617,795,531
11230,07/01/2006,RI,556,725,749,639,506,615,747,633
11231,12/06/2006,NY,665,626,636,800,607,613,728,762
11232,10/25/2006,CO,778,668,757,481,710,543,767,412
11233,05/31/2006,MA,318,677,597,699,261,609,527,780
11234,12/21/2006,NE,432,566,692,799,451,568,672,820
11235,03/04/2006,TN,800,595,460,537,797,549,421,484
11236,05/10/2006,KY,379,598,335,761,423,622,406,788
11237,04/17/2006,DE,342,532,561,531,377,549,523,606
11238,06/01/2006,AR,733,377,569,404,687,384,752,289
11239,11/26/2006,MI,498,342,335,563,386,463,291,607
11240,07/17/2006,HI,550,564,503,720,527,563,443,800
11241,03/22/2006,SC,412,465,367,527,413,463,384,549
11242,08/09/2006,VA,480,632,461,350,519,671,456,414
11243,01/05/2006,VT,698,627,488,784,727,714,505,623
11244,08/26/2006,AR,711,765,619,737,767,757,654,801
11245,09/17/2006,MI,492,580,431,440,479,539,332,435
11246,06/25/2006,MT,357,614,391,684,281,700,474,671
11247,12/24/2006,RI,501,603,798,490,580,600,785,474
11248,07/05/2006,MA,363,647,475,676,476,731,472,624
11249,07/01/2006,IN,786,449,322,518,689,428,382,442
11250,11/18/2006,OR,369,328,694,490,363,406,712,379
11251,06/26/2006,VA,615,430,667,756,601,516,680,722
11252,01/03/2006,IN,305,387,560,736,380,444,421,634
11253,06/22/2006,KS,672,715,677,469,774,760,679,489
11254,09/28/2006,IA,405,577,798,637,498,672,793,581
11255,08/10/2006,NM,586,558,465,786,561,600,393,923
11256,12/12/2006,KY,560,743,378,786,552,890,352,697
11257,08/28/2006,SD,699,765,564,628,742,672,497,621
11258,04/04/2006,MS,416,371,459,393,407,389,369,304
11259,04/11/2006,GA,403,558,423,611,335,521,547,701
11260,03/21/2006,NH,417,614,720,712,428,670,787,789
11261,07/05/2006,SC,743,566,688,543,652,452,665,495
11262,02/16/2006,NC,549,357,514,683,474,352,612,619
11263,02/18/2006,SD,465,785,719,597,385,804,706,649
11264,04/11/2006,MA,305,479,692,588,285,384,745,531
11265,10/12/2006,PA,442,554,437,631,299,610,447,576
11266,08/16/2006,WA,380,379,574,424,388,452,578,387
11267,12/10/2006,CT,610,461,533,358,596,597,521,357
11268,08/01/2006,SD,500,732,769,533,511,608,900,662
11269,05/23/2006,KY,581,357,408,325,547,334,378,294
11270,12/09/2006,MT,543,334,590,577,614,403,540,584
11271,12/24/2006,OH,694,498,787,336,635,557,818,346
11272,05/21/2006,ND,494,308,432,566,530,404,573,603
11273,04/01/2006,DE,799,702,475,551,802,601,539,532
11274,10/11/2006,IN,622,489,374,567,528,328,361,435
11275,01/07/2006,ND,370,628,787,528,280,559,745,560
11276,01/25/2006,UT,636,677,425,752,687,579,410,720
11277,10/31/2006,NJ,698,763,571,435,624,730,667,429
11278,11/27/2006,UT,403,572,574,423,483,595,719,278
11279,07/17/2006,MD,697,334,785,775,630,331,840,814
11280,05/20/2006,DE,760,616,565,796,744,719,582,797
11281,11/20/2006,MI,405,328,608,781,388,352,601,706
11282,11/13/2006,KS,462,607,628,348,511,608,591,291
11283,11/25/2006,AR,375,502,402,427,392,519,451,525
11284,03/23/2006,UT,599,796,371,765,572,746,236,661
11285,11/28/2006,ND,709,448,738,322,701,435,803,213
11286,06/02/2006,KY,577,316,441,540,505,337,411,548
11287,03/28/2006,TX,661,323,521,317,614,281,448,344
11288,03/26/2006,MD,484,796,487,336,460,782,552,355
11289,09/16/2006,VT,634,510,607,552,703,460,529,641
11290,06/23/2006,UT,439,791,583,748,569,753,571,778
11291,05/13/2006,KY,532,759,391,789,678,700,389,809
11292,12/13/2006,DE,605,515,728,581,564,572,773,624
11293,03/14/2006,LA,633,376,529,731,600,410,631,778
11294,04/21/2006,OK,649,749,522,309,481,818,476,316
11295,11/17/2006,NH,382,744,438,744,397,752,440,773
11296,07/14/2006,LA,713,419,458,727,677,416,493,657
11297,10/11/2006,WA,370,474,412,734,347,359,478,662
11298,04/14/2006,MT,594,413,500,773,576,360,524,737
11299,03/06/2006,MS,335,334,475,781,299,433,544,695
11300,05/03/2006,TN,427,564,423,702,438,586,388,757
11301,08/17/2006,KS,783,533,563,667,838,564,612,709
11302,01/29/2006,SD,770,639,378,300,806,674,206,290
11303,11/04/2006,WY,407,630,427,596,392,644,258,628
11304,08/20/2006,ME,360,641,322,708,276,604,437,651
11305,07/08/2006,MT,545,485,539,564,430,392,511,561
11306,07/23/2006,NE,590,607,404,367,526,661,321,261
11307,04/19/2006,ME,509,365,788,781,504,341,892,813
11308,03/31/2006,ND,748,510,648,558,754,557,475,476
11309,01/28/2006,TN,637,318,758,310,550,275,708,334
11310,01/28/2006,NH,511,511,775,415,531,568,833,387
11311,12/18/2006,WI,705,548,354,657,707,625,219,574
11312,09/28/2006,ID,489,314,514,561,514,372,390,512
11313,08/09/2006,AZ,474,484,563,751,484,518,616,692
11314,02/11/2006,SD,406,510,457,438,281,492,461,372
11315,12/09/2006,SD,772,525,415,700,744,598,267,680
11316,10/09/2006,DE,765,359,567,506,722,321,610,450
11317,10/23/2006,IL,644,683,601,569,532,752,615,562
11318,09/28/2006,MD,564,624,426,748,490,756,382,719
11319,11/13/2006,RI,527,701,505,747,468,882,477,769
11320,12/26/2006,AK,614,354,604,773,630,306,598,715
11321,08/23/2006,FL,589,464,386,455,519,392,293,537
11322,09/01/2006,NE,416,625,321,426,264,602,282,423
11323,02/27/2006,MN,556,724,420,320,593,852,513,296
11324,06/05/2006,KY,314,353,568,685,324,380,529,816
11325,07/06/2006,WA,598,739,422,379,671,656,388,431
11326,08/24/2006,MN,699,312,658,773,789,377,819,696
11327,12/16/2006,DE,322,629,736,385,471,643,812,324
11328,07/10/2006,MN,368,656,415,675,331,721,508,670
11329,03/25/2006,MA,640,621,756,595,673,607,727,503
11330,01/13/2006,MT,742,603,455,481,696,554,502,386
11331,01/14/2006,HI,324,600,756,799,350,612,691,929
11332,05/21/2006,MO,497,494,544,567,491,584,478,424
11333,12/14/2006,CT,410,414,395,510,434,451,357,593
11334,01/01/2006,VT,663,664,366,584,626,711,353,586
11335,06/25/2006,IL,564,692,338,490,554,747,540,543
11336,09/05/2006,KY,718,445,384,304,600,417,490,262
11337,04/03/2006,AL,620,794,682,506,530,884,745,546
11338,11/20/2006,NV,451,544,545,778,546,599,457,788
11339,01/15/2006,CO,782,537,640,751,805,535,787,728
11340,03/19/2006,MA,466,536,777,353,446,501,798,289
11341,10/08/2006,KS,543,535,649,692,599,478,718,659
11342,10/06/2006,VT,608,406,424,787,417,413,487,742
11343,07/25/2006,RI,684,437,455,697,594,327,462,657
11344,04/23/2006,FL,655,678,608,322,830,569,547,336
11345,02/13/2006,KS,323,356,365,369,283,333,279,432
11346,10/02/2006,PA,676,420,377,793,759,436,355,671
11347,12/18/2006,VA,396,652,772,436,361,565,684,527
11348,05/28/2006,AZ,593,472,393,535,549,433,439,514
11349,09/01/2006,CT,736,322,357,675,742,407,328,754
11350,11/26/2006,ND,503,678,334,358,563,627,380,326
11351,10/08/2006,CA,318,750,671,404,326,735,657,305
11352,06/18/2006,CO,314,576,302,361,253,649,214,447
11353,05/28/2006,NJ,759,681,453,599,782,689,676,608
11354,01/04/2006,OK,764,420,598,328,732,464,601,405
11355,07/25/2006,CO,631,332,415,774,537,306,406,716
11356,01/31/2006,FL,718,714,619,703,744,795,684,709
11357,05/18/2006,IL,716,523,676,410,734,447,637,375
11358,08/25/2006,MI,335,454,367,419,329,322,539,452
11359,10/01/2006,NJ,579,348,587,546,547,273,670,573
11360,12/28/2006,WA,378,581,572,348,391,692,489,348
11361,04/08/2006,WI,581,562,620,327,496,571,572,194
11362,05/20/2006,TN,679,354,730,685,688,437,766,534
11363,07/17/2006,CO,333,601,509,615,387,586,351,614
11364,04/15/2006,IL,535,466,368,576,566,513,437,493
11365,02/19/2006,AR,742,603,782,493,708,618,754,682
11366,02/25/2006,RI,561,579,566,716,593,530,580,646
11367,11/27/2006,WV,694,649,318,678,774,548,237,592
11368,07/17/2006,ND,570,618,401,764,598,405,436,746
11369,09/24/2006,UT,501,334,464,687,521,276,529,619
11370,01/18/2006,CT,342,377,305,355,342,345,290,366
11371,10/25/2006,OK,553,555,745,431,749,600,824,501
11372,02/09/2006,CA,314,651,794,384,340,653,962,364
11373,05/13/2006,ID,434,521,632,700,314,426,589,669
11374,08/14/2006,MA,416,649,555,322,423,618,557,258
11375,03/14/2006,MS,673,529,414,380,665,596,446,395
11376,10/17/2006,OK,745,701,376,782,829,800,254,871
11377,05/23/2006,DE,668,644,796,489,732,616,810,582
11378,04/30/2006,HI,340,739,395,572,273,814,439,470
11379,11/02/2006,MN,692,332,673,590,560,411,500,658
11380,10/02/2006,NV,478,638,661,660,500,690,587,590
11381,08/20/2006,AK,500,397,313,693,563,384,278,612
11382,10/03/2006,CO,583,484,629,578,499,473,624,646
11383,12/01/2006,WA,714,337,545,509,692,354,493,508
11384,01/24/2006,IL,498,380,375,682,561,434,280,770
11385,07/31/2006,WV,755,733,591,647,812,748,539,676
11386,10/18/2006,NH,693,459,749,431,732,531,941,435
11387,08/29/2006,AZ,543,319,557,530,613,251,624,630
11388,12/28/2006,NJ,379,492,575,319,327,431,488,345
11389,01/06/2006,AZ,624,750,795,490,711,812,791,562
11390,04/21/2006,NE,687,310,587,349,638,229,536,364
11391,06/04/2006,LA,554,349,666,406,539,385,609,466
11392,10/04/2006,VT,337,703,676,718,275,805,598,718
11393,12/18/2006,AK,390,657,501,751,419,572,441,777
11394,07/07/2006,MI,511,390,694,589,521,544,909,573
11395,02/14/2006,NE,612,729,663,378,550,716,653,455
11396,09/21/2006,VT,318,669,423,692,294,691,252,719
11397,11/30/2006,MA,461,784,665,687,426,788,710,708
11398,02/10/2006,NY,797,691,659,787,800,768,693,827
11399,05/16/2006,MN,464,462,701,641,422,532,773,781
11400,02/09/2006,CT,605,665,467,720,738,490,475,727
11401,02/01/2006,CO,733,432,536,751,633,405,640,732
11402,01/22/2006,MT,777,504,495,757,768,363,389,753
11403,12/29/2006,NE,490,438,788,750,501,505,764,612
11404,12/24/2006,NM,659,644,554,550,619,643,562,505
11405,09/05/2006,NY,580,329,449,341,623,310,546,341
11406,10/16/2006,ND,672,552,770,375,797,602,798,467
11407,04/23/2006,IN,577,348,438,406,572,387,417,375
11408,12/17/2006,KS,492,312,539,482,449,289,381,478
11409,08/05/2006,IL,510,569,355,358,480,588,224,357
11410,04/18/2006,TX,795,725,655,367,851,779,592,401
11411,12/06/2006,OK,654,344,661,777,640,372,605,812
11412,08/07/2006,NC,549,727,436,600,608,602,383,705
11413,12/29/2006,MA,454,677,479,574,446,627,499,627
11414,05/28/2006,AZ,719,756,301,311,716,723,246,327
11415,12/06/2006,DE,535,726,677,738,556,726,674,722
11416,11/25/2006,NY,672,659,429,521,601,672,348,529
11417,03/18/2006,MO,781,405,449,358,911,326,367,351
11418,01/24/2006,IL,350,449,312,438,300,420,413,389
11419,04/27/2006,CT,670,498,536,571,716,472,431,625
11420,03/13/2006,NE,799,395,443,765,835,413,492,699
11421,06/04/2006,MN,418,511,516,582,453,644,476,630
11422,06/21/2006,GA,332,724,355,431,289,703,283,544
11423,03/16/2006,AR,634,476,767,790,657,459,705,836
11424,12/12/2006,CO,483,533,710,752,420,545,776,628
11425,04/07/2006,OK,462,596,711,784,457,693,538,871
11426,09/17/2006,MO,324,419,690,691,400,341,930,680
11427,06/25/2006,DE,783,798,634,324,749,926,670,303
11428,11/09/2006,MA,746,728,791,567,847,548,701,554
11429,07/29/2006,ID,530,533,559,425,477,533,534,543
11430,11/23/2006,FL,670,597,765,431,779,590,813,462
11431,04/09/2006,OK,679,358,703,508,690,325,670,619
11432,05/04/2006,LA,671,396,349,733,631,438,292,777
11433,11/02/2006,RI,749,312,692,765,787,419,706,776
11434,03/05/2006,CO,343,406,686,633,471,495,682,650
11435,07/18/2006,SC,553,605,551,317,564,621,599,357
11436,04/12/2006,CO,576,798,456,511,657,771,424,554
11437,11/07/2006,NH,673,461,487,732,609,377,547,770
11438,08/26/2006,DE,439,686,412,717,428,679,361,730
11439,09/08/2006,MS,466,508,658,602,376,431,514,526
11440,05/24/2006,NY,672,749,455,785,661,663,504,757
11441,03/18/2006,OR,588,730,496,477,558,719,587,349
11442,09/22/2006,IL,465,630,341,722,406,543,338,718
11443,10/01/2006,SC,415,453,718,775,415,423,779,752
11444,05/13/2006,MD,675,606,634,358,576,635,596,358
11445,02/09/2006,AL,436,520,370,774,422,549,325,724
11446,10/22/2006,MN,734,305,660,362,734,412,738,354
11447,08/16/2006,MN,682,736,421,344,589,803,354,256
11448,04/27/2006,AK,340,443,719,470,344,399,733,455
11449,06/16/2006,NH,613,468,322,420,533,560,281,493
11450,06/09/2006,NJ,559,309,428,602,592,265,461,720
11451,11/24/2006,SC,590,476,511,636,577,483,419,658
11452,04/26/2006,TX,576,313,332,718,571,271,373,654
11453,07/22/2006,FL,601,461,332,355,718,483,166,298
11454,09/16/2006,IA,472,625,337,612,516,689,354,667
11455,03/31/2006,ME,604,354,520,669,642,285,666,736
11456,03/02/2006,WV,493,572,500,554,496,557,418,599
11457,02/27/2006,NH,535,596,416,456,681,499,697,406
11458,09/22/2006,MT,508,318,574,501,520,319,689,449
11459,08/04/2006,DE,347,716,628,762,529,822,636,863
11460,12/16/2006,AK,751,746,483,331,739,694,477,329
11461,01/19/2006,ID,770,421,434,573,695,405,491,513
11462,04/27/2006,NH,691,695,622,665,696,735,620,615
11463,01/09/2006,ME,691,363,774,350,639,382,658,408
11464,05/06/2006,CA,687,528,612,518,692,442,590,648
11465,02/10/2006,CA,542,465,557,367,615,551,467,445
11466,04/04/2006,LA,431,770,606,598,448,842,615,706
11467,08/13/2006,GA,393,704,503,634,370,726,602,735
11468,11/29/2006,IL,691,608,490,366,590,512,494,411
11469,06/29/2006,NV,652,610,777,798,720,607,726,889
11470,12/17/2006,DE,659,302,408,520,714,326,367,457
11471,12/15/2006,AK,759,661,619,645,665,652,687,665
11472,08/22/2006,AL,744,574,631,662,707,606,692,678
11473,10/16/2006,AR,679,743,379,317,695,847,281,243
11474,10/07/2006,NM,303,665,622,568,282,683,599,672
11475,10/28/2006,MD,669,340,598,546,668,277,572,509
11476,10/30/2006,AL,504,753,583,527,514,864,549,449
11477,09/06/2006,MD,545,541,639,382,653,483,555,446
11478,10/24/2006,NE,578,531,343,466,537,478,344,380
11479,09/03/2006,SD,633,560,634,697,567,507,567,725
11480,11/02/2006,OK,339,636,587,785,236,659,497,813
11481,02/21/2006,MD,645,491,587,447,752,416,588,361
11482,09/01/2006,OK,643,428,729,608,658,454,747,554
11483,10/13/2006,NH,403,610,504,555,421,557,477,614
11484,11/07/2006,WV,555,387,361,767,588,431,350,827
11485,04/15/2006,KY,416,348,497,470,374,349,714,446
11486,08/31/2006,AK,360,607,450,423,442,567,333,482
11487,04/21/2006,PA,302,600,611,334,205,627,624,416
11488,03/09/2006,NE,739,798,555,453,760,801,537,494
11489,10/23/2006,NM,346,785,728,573,291,795,687,622
11490,03/19/2006,MA,315,561,508,349,313,612,432,443
11491,05/09/2006,SC,756,692,732,356,816,766,773,288
11492,05/23/2006,AR,542,446,727,435,565,427,671,542
11493,02/10/2006,MA,630,502,439,621,620,448,500,818
11494,01/17/2006,TX,735,631,468,635,805,649,557,729
11495,12/08/2006,RI,733,726,306,800,745,740,357,701
11496,03/03/2006,KY,786,709,538,397,884,858,515,328
11497,11/12/2006,CA,384,302,565,385,401,222,567,456
11498,12/27/2006,WI,685,797,752,523,657,747,801,494
11499,08/23/2006,OH,598,376,302,422,655,367,144,472
11500,07/04/2006,MS,336,518,764,542,441,393,847,644
11501,11/19/2006,KY,718,404,601,643,846,248,709,662
11502,02/23/2006,OR,752,559,391,567,734,594,402,560
11503,01/30/2006,CT,725,441,491,687,795,400,485,613
11504,03/27/2006,ME,766,566,530,426,778,459,437,439
11505,11/03/2006,AR,300,800,706,764,317,920,797,837
11506,01/12/2006,AK,706,487,730,622,752,396,732,665
11507,11/25/2006,IA,769,308,616,740,699,274,447,636
11508,08/05/2006,OH,353,576,602,740,313,677,568,697
11509,03/12/2006,TX,702,739,645,748,707,748,662,747
11510,07/22/2006,LA,423,634,624,353,352,754,616,325
11511,10/20/2006,MA,470,799,708,413,452,799,657,473
11512,10/25/2006,VT,473,372,390,432,501,464,440,385
11513,05/28/2006,AK,712,392,688,521,694,398,735,527
11514,02/17/2006,KY,639,472,536,659,637,446,584,678
11515,10/02/2006,CA,454,340,527,353,519,322,491,339
11516,03/30/2006,PA,699,729,394,742,624,735,257,671
11517,06/06/2006,MA,494,356,435,583,562,302,482,512
11518,12/05/2006,VA,754,587,482,320,771,571,531,511
11519,07/31/2006,SC,648,545,615,527,641,456,526,502
11520,03/06/2006,IN,652,658,622,492,610,650,602,482
11521,10/20/2006,MT,739,450,673,476,659,518,670,463
11522,02/16/2006,WA,617,327,381,341,604,262,300,434
11523,10/25/2006,OK,610,473,355,649,686,550,287,643
11524,09/25/2006,OR,553,612,708,787,569,546,582,758
11525,11/21/2006,IA,585,710,646,720,676,658,559,671
11526,11/13/2006,NC,420,468,685,408,495,475,769,392
11527,06/23/2006,WY,644,739,676,416,687,784,574,462
11528,01/27/2006,NM,505,533,475,429,624,560,495,478
11529,05/05/2006,IN,621,554,372,403,649,639,445,303
11530,11/28/2006,DE,511,335,429,717,482,449,357,854
11531,05/14/2006,SC,783,671,336,416,849,665,450,426
11532,03/14/2006,LA,576,572,595,322,669,467,507,363
11533,09/06/2006,MN,477,330,376,458,403,446,447,448
11534,04/22/2006,NY,341,766,792,583,300,850,788,621
11535,08/17/2006,NE,721,565,495,751,663,584,417,755
11536,05/13/2006,NE,586,559,537,580,538,747,482,619
11537,10/28/2006,CT,334,702,323,699,420,724,270,724
11538,01/24/2006,ID,322,429,420,687,386,472,600,604
11539,01/23/2006,LA,319,800,473,676,330,821,372,643
11540,08/18/2006,NJ,482,472,330,305,484,554,379,282
11541,02/13/2006,NC,493,309,552,492,541,394,411,542
11542,06/26/2006,FL,734,553,420,319,641,462,397,271
11543,01/15/2006,NE,727,458,699,372,692,477,721,446
